"0","1468566187","Tue Apr 07 02:27:10 PDT 2009","NO_QUERY","Suw","@Dr_Black yes, i was invited but will be in San Francisco. Very sorry to miss it "
"0","1551169111","Sat Apr 18 08:19:47 PDT 2009","NO_QUERY","sadiemaeg","sitting in an apartment in san francisco and wishing i was at home "
"0","1556692805","Sat Apr 18 23:54:28 PDT 2009","NO_QUERY","euclidg","I miss &quot;ding-dong-ditching&quot; in San Francisco. "
"0","1557085654","Sun Apr 19 01:56:10 PDT 2009","NO_QUERY","franniey","@petewentz I was going to do this in San francisco but my parents don't want to drive me "
"0","1563867336","Mon Apr 20 00:38:04 PDT 2009","NO_QUERY","gracec02","Just got home. It's hot here in San Francisco too...I want to go back to L.A. already "
"0","1564735388","Mon Apr 20 04:44:15 PDT 2009","NO_QUERY","ghostfacekilla","Ugh the flight to San Francisco is at 6:30 pm, not am. Now I'm waiting around for an overbooked flight "
"0","1564984079","Mon Apr 20 05:33:33 PDT 2009","NO_QUERY","joeyheaton","Heading to the land of fruits and nuts (San Francisco) for the week for the RSA Conference. Missing my Jamie. "
"0","1573243966","Tue Apr 21 00:18:25 PDT 2009","NO_QUERY","sierrajulia","Back from san francisco. "
"0","1676023552","Fri May 01 20:54:13 PDT 2009","NO_QUERY","Licia_LeBeau","We would be landing in San Francisco right now had it not been for this delay... I miss my babii "
"0","1679164476","Sat May 02 08:41:28 PDT 2009","NO_QUERY","mpuig","G'morning! Last day in San Francisco  Hope to return so soon..."
"0","1693756192","Sun May 03 23:39:52 PDT 2009","NO_QUERY","lavishlace","dammit im pissed, day 26 is in san francisco &amp; im not there because i had to work "
"0","1694030440","Mon May 04 00:46:22 PDT 2009","NO_QUERY","fernandovalente","I'm looking for people from San Francisco, but I couldn't find any body yet. "
"0","1694067720","Mon May 04 00:56:33 PDT 2009","NO_QUERY","maxime_at_ekohe","No entertainment system in Air China flight to San Francisco  Sucks, hope I'm going to sleep"
